id	assetCode	windowTimestamp	dataType	systemVersion	buzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	anger	debtDefault	innovation	marketRisk	analystRating	dividends	earningsForecast	fundamentalStrength	layoffs	litigation	managementChange	managementTrust	mergers
mp:2016-01-01_00.10.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:10:00.000Z	News_Social	2.2.2	16.0	-0.156250					-0.125000	-0.093750	0.031250	0.031250			0.125000					0.250000														
mp:2016-01-01_00.10.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:10:00.000Z	News	2.2.2	12.0	-0.166667					-0.166667						0.083333					0.333333														
mp:2016-01-01_00.10.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:10:00.000Z	Social	2.2.2	4.0	-0.125000						-0.375000	0.125000	0.125000			0.250000																			
mp:2016-01-01_00.11.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:11:00.000Z	News_Social	2.2.2	9.0	0.222222										0.222222	0.250000							0.111111			-0.055556									
mp:2016-01-01_00.11.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:11:00.000Z	Social	2.2.2	9.0	0.222222										0.222222	0.250000							0.111111			-0.055556									
mp:2016-01-01_00.12.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:12:00.000Z	News_Social	2.2.2	6.5	0.461538				0.038462		-0.076923		-0.076923			0.076923										0.038462									
mp:2016-01-01_00.12.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:12:00.000Z	Social	2.2.2	6.5	0.461538				0.038462		-0.076923		-0.076923			0.076923										0.038462									
mp:2016-01-01_00.14.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:14:00.000Z	News_Social	2.2.2	18.0	0.222222						-0.277778		-0.111111			0.000000	-0.111111																		
mp:2016-01-01_00.14.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:14:00.000Z	News	2.2.2	18.0	0.222222						-0.277778		-0.111111			0.000000	-0.111111																		
mp:2016-01-01_00.15.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:15:00.000Z	News_Social	2.2.2	42.5	-0.211765	-0.141176						0.047059	0.211765	-0.011765		0.114706					0.188235			0.117647	0.023529	-0.058824									0.023529
mp:2016-01-01_00.15.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:15:00.000Z	News	2.2.2	42.5	-0.211765	-0.141176						0.047059	0.211765	-0.011765		0.114706					0.188235			0.117647	0.023529	-0.058824									0.023529
mp:2016-01-01_00.16.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:16:00.000Z	News_Social	2.2.2	8.0	-0.125000						-0.375000	0.125000	0.125000			0.250000																			
mp:2016-01-01_00.16.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:16:00.000Z	Social	2.2.2	8.0	-0.125000						-0.375000	0.125000	0.125000			0.250000																			
mp:2016-01-01_00.17.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:17:00.000Z	News_Social	2.2.2	4.0	-0.750000								0.250000			0.250000																			
mp:2016-01-01_00.17.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:17:00.000Z	News	2.2.2	4.0	-0.750000								0.250000			0.250000																			
mp:2016-01-01_00.20.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:20:00.000Z	News_Social	2.2.2	16.0	0.375000						-0.312500		-0.125000			-0.031250	-0.125000																		
mp:2016-01-01_00.20.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:20:00.000Z	News	2.2.2	16.0	0.375000						-0.312500		-0.125000			-0.031250	-0.125000																		
mp:2016-01-01_00.22.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:22:00.000Z	News_Social	2.2.2	28.0	0.000000				0.008929	0.071429	-0.142857	0.035714	0.000000			0.062500					0.071429		-0.035714			0.017857				0.071429					
mp:2016-01-01_00.22.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:22:00.000Z	News	2.2.2	20.0	0.050000				0.012500	0.100000	-0.050000		-0.050000			-0.012500					0.100000		-0.050000			0.025000				0.100000					
mp:2016-01-01_00.22.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:22:00.000Z	Social	2.2.2	8.0	-0.125000						-0.375000	0.125000	0.125000			0.250000																			
mp:2016-01-01_00.23.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:23:00.000Z	News_Social	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.23.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:23:00.000Z	News	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.26.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:26:00.000Z	News_Social	2.2.2	12.0	-0.083333	-0.166667					0.083333	0.250000				0.187500	-0.083333		-0.083333							-0.041667									
mp:2016-01-01_00.26.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:26:00.000Z	Social	2.2.2	12.0	-0.083333	-0.166667					0.083333	0.250000				0.187500	-0.083333		-0.083333							-0.041667									
mp:2016-01-01_00.27.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:27:00.000Z	News_Social	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.27.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:27:00.000Z	News	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.29.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:29:00.000Z	News_Social	2.2.2	90.0	-0.133333				-0.008333	0.133333	-0.133333	0.133333	0.022222	-0.011111		0.127778					0.044444		0.000000			-0.005556				-0.011111		0.011111			
mp:2016-01-01_00.29.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:29:00.000Z	News	2.2.2	90.0	-0.133333				-0.008333	0.133333	-0.133333	0.133333	0.022222	-0.011111		0.127778					0.044444		0.000000			-0.005556				-0.011111		0.011111			
mp:2016-01-01_00.31.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:31:00.000Z	News_Social	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.31.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:31:00.000Z	News	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.32.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:32:00.000Z	News_Social	2.2.2	72.0	-0.125000				-0.006944	0.138889	-0.180556	0.166667	0.027778	-0.013889		0.156250					0.027778									-0.013889		0.013889			
mp:2016-01-01_00.32.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:32:00.000Z	News	2.2.2	66.0	-0.121212				-0.007576	0.151515	-0.212121	0.181818	0.030303	-0.015152		0.147727					0.030303									-0.015152		0.015152			
mp:2016-01-01_00.32.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:32:00.000Z	Social	2.2.2	6.0	-0.166667						0.166667					0.250000																			
mp:2016-01-01_00.33.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:33:00.000Z	News_Social	2.2.2	13.0	0.230769					0.307692	0.153846					0.019231					0.153846														
mp:2016-01-01_00.33.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:33:00.000Z	News	2.2.2	13.0	0.230769					0.307692	0.153846					0.019231					0.153846														
mp:2016-01-01_00.35.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:35:00.000Z	News_Social	2.2.2	12.0	-0.083333	-0.166667					0.083333	0.250000				0.187500	-0.083333		-0.083333							-0.041667									
mp:2016-01-01_00.35.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:35:00.000Z	News	2.2.2	12.0	-0.083333	-0.166667					0.083333	0.250000				0.187500	-0.083333		-0.083333							-0.041667									
mp:2016-01-01_00.37.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:37:00.000Z	News_Social	2.2.2	64.5	-0.093023					0.186047	-0.170543	0.186047	0.023256			0.133721					0.031008					0.007752									
mp:2016-01-01_00.37.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:37:00.000Z	News	2.2.2	64.5	-0.093023					0.186047	-0.170543	0.186047	0.023256			0.133721					0.031008					0.007752									
mp:2016-01-01_00.41.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:41:00.000Z	News_Social	2.2.2	5.0	-0.200000						0.200000		0.200000	0.400000		0.250000																			
mp:2016-01-01_00.41.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:41:00.000Z	News	2.2.2	5.0	-0.200000						0.200000		0.200000	0.400000		0.250000																			
mp:2016-01-01_00.44.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:44:00.000Z	News_Social	2.2.2	13.0	0.538462	0.153846								0.153846		0.134615					0.153846	0.153846				0.076923									
mp:2016-01-01_00.44.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:44:00.000Z	News	2.2.2	13.0	0.538462	0.153846								0.153846		0.134615					0.153846	0.153846				0.076923									
mp:2016-01-01_00.50.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:50:00.000Z	News_Social	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.50.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:50:00.000Z	News	2.2.2	64.0	-0.125000				-0.007813	0.156250	-0.187500	0.187500	0.031250	-0.015625		0.144531					0.031250									-0.015625		0.015625			
mp:2016-01-01_00.57.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:57:00.000Z	News_Social	2.2.2	22.0	0.409091			0.090909	0.011364	0.090909	0.000000			0.090909		0.181818						0.090909													
mp:2016-01-01_00.57.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T00:57:00.000Z	News	2.2.2	22.0	0.409091			0.090909	0.011364	0.090909	0.000000			0.090909		0.181818						0.090909													
mp:2016-01-01_01.06.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:06:00.000Z	News_Social	2.2.2	72.0	-0.083333				-0.006944	0.166667	-0.194444	0.194444	0.027778	-0.013889		0.142361					0.027778									-0.013889		0.013889			
mp:2016-01-01_01.06.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:06:00.000Z	News	2.2.2	72.0	-0.083333				-0.006944	0.166667	-0.194444	0.194444	0.027778	-0.013889		0.142361					0.027778									-0.013889		0.013889			
mp:2016-01-01_01.18.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:18:00.000Z	News_Social	2.2.2	42.0	-0.309524					0.190476	0.071429	0.190476	0.119048	-0.023810		0.154762																			
mp:2016-01-01_01.18.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:18:00.000Z	News	2.2.2	42.0	-0.309524					0.190476	0.071429	0.190476	0.119048	-0.023810		0.154762																			
mp:2016-01-01_01.21.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:21:00.000Z	News_Social	2.2.2	13.0	0.538462	0.153846								0.153846		0.134615					0.153846	0.153846				0.076923									
mp:2016-01-01_01.21.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:21:00.000Z	News	2.2.2	13.0	0.538462	0.153846								0.153846		0.134615					0.153846	0.153846				0.076923									
mp:2016-01-01_01.24.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:24:00.000Z	News_Social	2.2.2	10.0	-0.400000								0.400000			0.150000					0.200000														
mp:2016-01-01_01.24.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:24:00.000Z	News	2.2.2	10.0	-0.400000								0.400000			0.150000					0.200000														
mp:2016-01-01_01.27.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:27:00.000Z	News_Social	2.2.2	132.0	-0.121212				-0.007576	0.151515	-0.181818	0.181818	0.030303	-0.015152		0.147727					0.030303									-0.015152		0.015152			
mp:2016-01-01_01.27.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:27:00.000Z	News	2.2.2	132.0	-0.121212				-0.007576	0.151515	-0.181818	0.181818	0.030303	-0.015152		0.147727					0.030303									-0.015152		0.015152			
mp:2016-01-01_01.44.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:44:00.000Z	News_Social	2.2.2	14.0	-0.142857	0.285714							0.142857	-0.142857		0.321429										0.142857									
mp:2016-01-01_01.44.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:44:00.000Z	News	2.2.2	14.0	-0.142857	0.285714							0.142857	-0.142857		0.321429										0.142857									
mp:2016-01-01_01.45.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:45:00.000Z	News_Social	2.2.2	8.0	-0.125000						0.125000			0.500000		0.250000																			
mp:2016-01-01_01.45.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:45:00.000Z	News	2.2.2	8.0	-0.125000						0.125000			0.500000		0.250000																			
mp:2016-01-01_01.47.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:47:00.000Z	News_Social	2.2.2	8.0	-0.250000				-0.062500	0.500000						-0.031250																0.125000			
mp:2016-01-01_01.47.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:47:00.000Z	News	2.2.2	8.0	-0.250000				-0.062500	0.500000						-0.031250																0.125000			
mp:2016-01-01_01.54.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:54:00.000Z	News_Social	2.2.2	12.0	0.166667						-0.166667					-0.083333	-0.666667																		
mp:2016-01-01_01.54.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:54:00.000Z	News	2.2.2	12.0	0.166667						-0.166667					-0.083333	-0.666667																		
mp:2016-01-01_01.55.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:55:00.000Z	News_Social	2.2.2	7.0	0.428571	0.571429			0.071429							0.285714	0.142857	0.142857								0.214286									
mp:2016-01-01_01.55.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:55:00.000Z	Social	2.2.2	7.0	0.428571	0.571429			0.071429							0.285714	0.142857	0.142857								0.214286									
mp:2016-01-01_01.56.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:56:00.000Z	News_Social	2.2.2	9.5	0.684211											0.223684																		0.000000	
mp:2016-01-01_01.56.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:56:00.000Z	News	2.2.2	9.5	0.684211											0.223684																		0.000000	
mp:2016-01-01_01.57.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:57:00.000Z	News_Social	2.2.2	12.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_01.57.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T01:57:00.000Z	News	2.2.2	12.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_02.00.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:00:00.000Z	News_Social	2.2.2	9.5	0.684211											0.223684																		0.000000	
mp:2016-01-01_02.00.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:00:00.000Z	News	2.2.2	9.5	0.684211											0.223684																		0.000000	
mp:2016-01-01_02.04.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:04:00.000Z	News_Social	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_02.04.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:04:00.000Z	News	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_02.05.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:05:00.000Z	News_Social	2.2.2	9.5	0.684211											0.223684																		0.000000	
mp:2016-01-01_02.05.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:05:00.000Z	News	2.2.2	9.5	0.684211											0.223684																		0.000000	
mp:2016-01-01_02.06.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:06:00.000Z	News_Social	2.2.2	3.0	-0.666667											0.083333					0.333333														
mp:2016-01-01_02.06.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:06:00.000Z	News	2.2.2	3.0	-0.666667											0.083333					0.333333														
mp:2016-01-01_02.07.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:07:00.000Z	News_Social	2.2.2	145.0	-0.110345	-0.027586		0.006897	-0.015517		0.048276	0.027586	0.110345	0.055172	0.013793	0.210345	-0.020690				0.027586				0.041379	0.003448				0.013793					
mp:2016-01-01_02.07.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:07:00.000Z	News	2.2.2	145.0	-0.110345	-0.027586		0.006897	-0.015517		0.048276	0.027586	0.110345	0.055172	0.013793	0.210345	-0.020690				0.027586				0.041379	0.003448				0.013793					
mp:2016-01-01_02.08.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:08:00.000Z	News_Social	2.2.2	4.0	-0.500000											0.000000					0.500000														
mp:2016-01-01_02.08.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:08:00.000Z	News	2.2.2	4.0	-0.500000											0.000000					0.500000														
mp:2016-01-01_02.14.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:14:00.000Z	News_Social	2.2.2	22.0	-0.318182	-0.045455			-0.079545				0.136364	-0.090909		0.238636							0.045455	0.045455		-0.045455						0.090909			
mp:2016-01-01_02.14.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:14:00.000Z	News	2.2.2	4.0										-0.500000		0.000000																0.500000			
mp:2016-01-01_02.14.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:14:00.000Z	Social	2.2.2	18.0	-0.388889	-0.055556			-0.097222				0.166667			0.291667							0.055556	0.055556		-0.055556									
mp:2016-01-01_02.15.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:15:00.000Z	News_Social	2.2.2	10.0	-0.400000								0.200000			0.250000																			
mp:2016-01-01_02.15.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:15:00.000Z	News	2.2.2	10.0	-0.400000								0.200000			0.250000																			
mp:2016-01-01_02.17.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:17:00.000Z	News_Social	2.2.2	5.0	-0.400000								0.200000			0.250000																			
mp:2016-01-01_02.17.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:17:00.000Z	News	2.2.2	5.0	-0.400000								0.200000			0.250000																			
mp:2016-01-01_02.18.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:18:00.000Z	News_Social	2.2.2	6.5	0.461538				0.038462		-0.076923		-0.076923			0.076923										0.038462									
mp:2016-01-01_02.18.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:18:00.000Z	Social	2.2.2	6.5	0.461538				0.038462		-0.076923		-0.076923			0.076923										0.038462									
mp:2016-01-01_02.24.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:24:00.000Z	News_Social	2.2.2	9.0	-0.333333						0.111111		0.333333			0.194444										-0.111111									
mp:2016-01-01_02.24.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:24:00.000Z	News	2.2.2	9.0	-0.333333						0.111111		0.333333			0.194444										-0.111111									
mp:2016-01-01_02.25.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:25:00.000Z	News_Social	2.2.2	3.0	-0.333333						0.333333		0.333333			0.250000																			
mp:2016-01-01_02.25.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:25:00.000Z	News	2.2.2	3.0	-0.333333						0.333333		0.333333			0.250000																			
mp:2016-01-01_02.26.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:26:00.000Z	News_Social	2.2.2	3.0	0.666667								-0.333333			-0.250000																			
mp:2016-01-01_02.26.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:26:00.000Z	News	2.2.2	3.0	0.666667								-0.333333			-0.250000																			
mp:2016-01-01_02.39.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:39:00.000Z	News_Social	2.2.2	17.0	0.058824				0.014706	0.117647			-0.058824			0.000000					0.117647		-0.058824			0.029412									
mp:2016-01-01_02.39.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:39:00.000Z	News	2.2.2	17.0	0.058824				0.014706	0.117647			-0.058824			0.000000					0.117647		-0.058824			0.029412									
mp:2016-01-01_02.42.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:42:00.000Z	News_Social	2.2.2	57.0	-0.280702				-0.017544	0.140351	0.070175	0.140351	0.175439	0.017544		0.188596																			
mp:2016-01-01_02.42.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:42:00.000Z	News	2.2.2	57.0	-0.280702				-0.017544	0.140351	0.070175	0.140351	0.175439	0.017544		0.188596																			
mp:2016-01-01_02.43.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:43:00.000Z	News_Social	2.2.2	9.0	0.222222						-0.111111			-0.111111		0.194444	-0.111111																		
mp:2016-01-01_02.43.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:43:00.000Z	News	2.2.2	9.0	0.222222						-0.111111			-0.111111		0.194444	-0.111111																		
mp:2016-01-01_02.47.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:47:00.000Z	News_Social	2.2.2	10.0	-0.800000					0.100000			0.100000			0.200000																			
mp:2016-01-01_02.47.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:47:00.000Z	Social	2.2.2	10.0	-0.800000					0.100000			0.100000			0.200000																			
mp:2016-01-01_02.59.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:59:00.000Z	News_Social	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_02.59.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T02:59:00.000Z	News	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_03.06.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:06:00.000Z	News_Social	2.2.2	31.0	-0.258065	0.129032				0.096774			0.193548	-0.064516		0.201613					0.064516					0.064516									
mp:2016-01-01_03.06.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:06:00.000Z	News	2.2.2	31.0	-0.258065	0.129032				0.096774			0.193548	-0.064516		0.201613					0.064516					0.064516									
mp:2016-01-01_03.12.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:12:00.000Z	News_Social	2.2.2	42.0	0.011905	-0.023810		0.023810	-0.005952	0.023810	-0.083333		0.023810	0.011905	0.071429	0.133929	-0.047619	-0.023810				0.035714				-0.011905				0.023810		0.047619			0.047619
mp:2016-01-01_03.12.00.Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:12:00.000Z	Social	2.2.2	42.0	0.011905	-0.023810		0.023810	-0.005952	0.023810	-0.083333		0.023810	0.011905	0.071429	0.133929	-0.047619	-0.023810				0.035714				-0.011905				0.023810		0.047619			0.047619
mp:2016-01-01_03.14.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:14:00.000Z	News_Social	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_03.14.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:14:00.000Z	News	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_03.16.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:16:00.000Z	News_Social	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_03.16.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:16:00.000Z	News	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
mp:2016-01-01_03.18.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:18:00.000Z	News_Social	2.2.2	7.0	-0.142857											0.107143			-0.142857																0.142857
mp:2016-01-01_03.18.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:18:00.000Z	News	2.2.2	7.0	-0.142857											0.107143			-0.142857																0.142857
mp:2016-01-01_03.21.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:21:00.000Z	News_Social	2.2.2	5.0	-0.400000								0.200000			0.250000																			
mp:2016-01-01_03.21.00.News.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:21:00.000Z	News	2.2.2	5.0	-0.400000								0.200000			0.250000																			
mp:2016-01-01_03.24.00.News_Social.CMPNY_GRP.MPTRXJP225	MPTRXJP225	2016-01-01T03:24:00.000Z	News_Social	2.2.2	6.0	-0.333333								0.333333			0.166667										-0.166667									
